source,source_url,published_at,symbol,related_symbols,title,summary,quality_flag
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224836780&orgId=9900004143&announcementTime=2025-11-29 00:00:00,2025-11-29 00:00:00,601899,601899,紫金矿业集团股份有限公司独立董事工作制度,紫金矿业集团股份有限公司独立董事工作制度,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224836779&orgId=9900004143&announcementTime=2025-11-29 00:00:00,2025-11-29 00:00:00,601899,601899,紫金矿业集团股份有限公司第八届董事会临时会议决议公告,紫金矿业集团股份有限公司第八届董事会临时会议决议公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224836778&orgId=9900004143&announcementTime=2025-11-29 00:00:00,2025-11-29 00:00:00,601899,601899,紫金矿业集团股份有限公司独立董事提名人和候选人声明公告,紫金矿业集团股份有限公司独立董事提名人和候选人声明公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224836777&orgId=9900004143&announcementTime=2025-11-29 00:00:00,2025-11-29 00:00:00,601899,601899,紫金矿业集团股份有限公司股东会议事规则,紫金矿业集团股份有限公司股东会议事规则,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224836776&orgId=9900004143&announcementTime=2025-11-29 00:00:00,2025-11-29 00:00:00,601899,601899,紫金矿业集团股份有限公司董事会提名与薪酬委员会关于独立董事候选人任职资格的审查意见,紫金矿业集团股份有限公司董事会提名与薪酬委员会关于独立董事候选人任职资格的审查意见,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224836775&orgId=9900004143&announcementTime=2025-11-29 00:00:00,2025-11-29 00:00:00,601899,601899,紫金矿业集团股份有限公司关于修订《公司章程》的公告,紫金矿业集团股份有限公司关于修订《公司章程》的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224786646&orgId=9900004143&announcementTime=2025-11-05 00:00:00,2025-11-05 00:00:00,601899,601899,紫金矿业H股市场公告,紫金矿业H股市场公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224780334&orgId=9900004143&announcementTime=2025-11-01 00:00:00,2025-11-01 00:00:00,601899,601899,紫金矿业H股市场公告,紫金矿业H股市场公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224773839&orgId=9900004143&announcementTime=2025-10-31 00:00:00,2025-10-31 00:00:00,601899,601899,紫金矿业集团股份有限公司股权激励限制性股票回购注销实施公告,紫金矿业集团股份有限公司股权激励限制性股票回购注销实施公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224737642&orgId=9900004143&announcementTime=2025-10-25 00:00:00,2025-10-25 00:00:00,601899,601899,紫金矿业集团股份有限公司第八届董事会临时会议决议公告,紫金矿业集团股份有限公司第八届董事会临时会议决议公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224719364&orgId=9900004143&announcementTime=2025-10-18 00:00:00,2025-10-18 00:00:00,601899,601899,紫金矿业集团股份有限公司关于向参股公司提供财务资助的公告,紫金矿业集团股份有限公司关于向参股公司提供财务资助的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224719363&orgId=9900004143&announcementTime=2025-10-18 00:00:00,2025-10-18 00:00:00,601899,601899,紫金矿业集团股份有限公司2025年第三季度报告,紫金矿业集团股份有限公司2025年第三季度报告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224719362&orgId=9900004143&announcementTime=2025-10-18 00:00:00,2025-10-18 00:00:00,601899,601899,紫金矿业集团股份有限公司第八届监事会第十三次会议决议公告,紫金矿业集团股份有限公司第八届监事会第十三次会议决议公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224719361&orgId=9900004143&announcementTime=2025-10-18 00:00:00,2025-10-18 00:00:00,601899,601899,紫金矿业集团股份有限公司第八届董事会第十三次会议决议公告,紫金矿业集团股份有限公司第八届董事会第十三次会议决议公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224719360&orgId=9900004143&announcementTime=2025-10-18 00:00:00,2025-10-18 00:00:00,601899,601899,福建至理律师事务所关于紫金矿业集团股份有限公司2020年限制性股票激励计划预留授予部分第三期解除限售、回购注销部分限制性股票及调整回购价格相关事项的法律意见书,福建至理律师事务所关于紫金矿业集团股份有限公司2020年限制性股票激励计划预留授予部分第三期解除限售、回购注销部分限制性股票及调整回购价格相关事项的法律意见书,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224719359&orgId=9900004143&announcementTime=2025-10-18 00:00:00,2025-10-18 00:00:00,601899,601899,紫金矿业集团股份有限公司关于回购注销2020年限制性股票激励计划部分激励对象限制性股票及调整回购价格的公告,紫金矿业集团股份有限公司关于回购注销2020年限制性股票激励计划部分激励对象限制性股票及调整回购价格的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224719358&orgId=9900004143&announcementTime=2025-10-18 00:00:00,2025-10-18 00:00:00,601899,601899,福建至理律师事务所关于紫金矿业集团股份有限公司2023年股票期权激励计划第一个行权期行权条件成就、注销部分期权及调整行权价格的法律意见书,福建至理律师事务所关于紫金矿业集团股份有限公司2023年股票期权激励计划第一个行权期行权条件成就、注销部分期权及调整行权价格的法律意见书,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224719357&orgId=9900004143&announcementTime=2025-10-18 00:00:00,2025-10-18 00:00:00,601899,601899,紫金矿业集团股份有限公司关于2023年股票期权激励计划第一个行权期行权条件成就及注销部分股票期权的公告,紫金矿业集团股份有限公司关于2023年股票期权激励计划第一个行权期行权条件成就及注销部分股票期权的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224719356&orgId=9900004143&announcementTime=2025-10-18 00:00:00,2025-10-18 00:00:00,601899,601899,紫金矿业集团股份有限公司关于2020年限制性股票激励计划预留授予部分第三个解除限售期解除限售条件成就的公告,紫金矿业集团股份有限公司关于2020年限制性股票激励计划预留授予部分第三个解除限售期解除限售条件成就的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224719355&orgId=9900004143&announcementTime=2025-10-18 00:00:00,2025-10-18 00:00:00,601899,601899,紫金矿业集团股份有限公司关于调整2023年股票期权激励计划行权价格的公告,紫金矿业集团股份有限公司关于调整2023年股票期权激励计划行权价格的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224719354&orgId=9900004143&announcementTime=2025-10-18 00:00:00,2025-10-18 00:00:00,601899,601899,紫金矿业集团股份有限公司关于回购注销部分限制性股票通知债权人的公告,紫金矿业集团股份有限公司关于回购注销部分限制性股票通知债权人的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224711641&orgId=9900004143&announcementTime=2025-10-15 00:00:00,2025-10-15 00:00:00,601899,601899,紫金矿业集团股份有限公司关于召开2025年第三季度业绩说明会的公告,紫金矿业集团股份有限公司关于召开2025年第三季度业绩说明会的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224707140&orgId=9900004143&announcementTime=2025-10-13 00:00:00,2025-10-13 00:00:00,601899,601899,紫金矿业集团股份有限公司关于哈萨克斯坦Raygorodok金矿项目收购完成交割的公告,紫金矿业集团股份有限公司关于哈萨克斯坦Raygorodok金矿项目收购完成交割的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224701191&orgId=9900004143&announcementTime=2025-10-09 00:00:00,2025-10-09 00:00:00,601899,601899,紫金矿业集团股份有限公司关于紫金黄金国际超额配售权获悉数行使的公告,紫金矿业集团股份有限公司关于紫金黄金国际超额配售权获悉数行使的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224696511&orgId=9900004143&announcementTime=2025-10-01 00:00:00,2025-10-01 00:00:00,601899,601899,紫金矿业H股市场公告,紫金矿业H股市场公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224694646&orgId=9900004143&announcementTime=2025-09-30 00:00:00,2025-09-30 00:00:00,601899,601899,紫金矿业集团股份有限公司关于紫金黄金国际股票在香港联交所主板挂牌并上市交易的公告,紫金矿业集团股份有限公司关于紫金黄金国际股票在香港联交所主板挂牌并上市交易的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224681401&orgId=9900004143&announcementTime=2025-09-26 00:00:00,2025-09-26 00:00:00,601899,601899,紫金矿业H股市场公告,紫金矿业H股市场公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224678196&orgId=9900004143&announcementTime=2025-09-24 00:00:00,2025-09-24 00:00:00,601899,601899,紫金矿业集团股份有限公司关于分拆所属子公司至香港联交所上市的进展公告,紫金矿业集团股份有限公司关于分拆所属子公司至香港联交所上市的进展公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224676691&orgId=9900004143&announcementTime=2025-09-24 00:00:00,2025-09-24 00:00:00,601899,601899,福建至理律师事务所关于紫金矿业集团股份有限公司差异化分红事项的法律意见书,福建至理律师事务所关于紫金矿业集团股份有限公司差异化分红事项的法律意见书,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224676690&orgId=9900004143&announcementTime=2025-09-24 00:00:00,2025-09-24 00:00:00,601899,601899,紫金矿业集团股份有限公司2025年半年度权益分派实施公告,紫金矿业集团股份有限公司2025年半年度权益分派实施公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224669873&orgId=9900004143&announcementTime=2025-09-19 00:00:00,2025-09-19 00:00:00,601899,601899,紫金矿业集团股份有限公司关于分拆所属子公司至香港联交所上市的进展公告,紫金矿业集团股份有限公司关于分拆所属子公司至香港联交所上市的进展公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224664449&orgId=9900004143&announcementTime=2025-09-17 00:00:00,2025-09-17 00:00:00,601899,601899,紫金矿业集团股份有限公司关于2025年员工持股计划第一次持有人会议决议公告,紫金矿业集团股份有限公司关于2025年员工持股计划第一次持有人会议决议公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224659205&orgId=9900004143&announcementTime=2025-09-15 00:00:00,2025-09-15 00:00:00,601899,601899,紫金矿业集团股份有限公司关于分拆所属子公司至香港联交所上市的进展公告,紫金矿业集团股份有限公司关于分拆所属子公司至香港联交所上市的进展公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224652668&orgId=9900004143&announcementTime=2025-09-12 00:00:00,2025-09-12 00:00:00,601899,601899,紫金矿业集团股份有限公司关于2025年员工持股计划非交易过户完成的公告,紫金矿业集团股份有限公司关于2025年员工持股计划非交易过户完成的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224636562&orgId=9900004143&announcementTime=2025-09-04 00:00:00,2025-09-04 00:00:00,601899,601899,紫金矿业集团股份有限公司高级管理人员减持股份结果公告,紫金矿业集团股份有限公司高级管理人员减持股份结果公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224625155&orgId=9900004143&announcementTime=2025-08-30 00:00:00,2025-08-30 00:00:00,601899,601899,紫金矿业集团股份有限公司关于安徽沙坪沟钼矿项目收购完成交割暨签署《合作意向书》的公告,紫金矿业集团股份有限公司关于安徽沙坪沟钼矿项目收购完成交割暨签署《合作意向书》的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224622225&orgId=9900004143&announcementTime=2025-08-30 00:00:00,2025-08-30 00:00:00,601899,601899,紫金矿业H股市场公告,紫金矿业H股市场公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224583059&orgId=9900004143&announcementTime=2025-08-27 00:00:00,2025-08-27 00:00:00,601899,601899,紫金矿业集团股份有限公司2025年半年度报告,紫金矿业集团股份有限公司2025年半年度报告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224583058&orgId=9900004143&announcementTime=2025-08-27 00:00:00,2025-08-27 00:00:00,601899,601899,紫金矿业集团股份有限公司2025年半年度报告摘要,紫金矿业集团股份有限公司2025年半年度报告摘要,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224583057&orgId=9900004143&announcementTime=2025-08-27 00:00:00,2025-08-27 00:00:00,601899,601899,紫金矿业集团股份有限公司关于控股子公司紫金矿业集团财务有限公司的风险持续评估报告,紫金矿业集团股份有限公司关于控股子公司紫金矿业集团财务有限公司的风险持续评估报告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224583056&orgId=9900004143&announcementTime=2025-08-27 00:00:00,2025-08-27 00:00:00,601899,601899,紫金矿业集团股份有限公司第八届董事会第十二次会议决议公告,紫金矿业集团股份有限公司第八届董事会第十二次会议决议公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224583055&orgId=9900004143&announcementTime=2025-08-27 00:00:00,2025-08-27 00:00:00,601899,601899,紫金矿业集团股份有限公司2025年中期利润分配方案公告,紫金矿业集团股份有限公司2025年中期利润分配方案公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224583054&orgId=9900004143&announcementTime=2025-08-27 00:00:00,2025-08-27 00:00:00,601899,601899,紫金矿业集团股份有限公司关于为子公司提供担保的实施公告,紫金矿业集团股份有限公司关于为子公司提供担保的实施公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224583053&orgId=9900004143&announcementTime=2025-08-27 00:00:00,2025-08-27 00:00:00,601899,601899,紫金矿业集团股份有限公司第八届监事会第十二次会议决议公告,紫金矿业集团股份有限公司第八届监事会第十二次会议决议公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224583052&orgId=9900004143&announcementTime=2025-08-27 00:00:00,2025-08-27 00:00:00,601899,601899,紫金矿业集团股份有限公司2025年半年度募集资金存放与实际使用情况的专项报告,紫金矿业集团股份有限公司2025年半年度募集资金存放与实际使用情况的专项报告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224533893&orgId=9900004143&announcementTime=2025-08-22 00:00:00,2025-08-22 00:00:00,601899,601899,紫金矿业集团股份有限公司关于召开2025年半年度业绩说明会的公告,紫金矿业集团股份有限公司关于召开2025年半年度业绩说明会的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224367721&orgId=9900004143&announcementTime=2025-08-02 00:00:00,2025-08-02 00:00:00,601899,601899,紫金矿业集团股份有限公司关于加纳Akyem金矿采矿租约获得加纳议会追认的公告,紫金矿业集团股份有限公司关于加纳Akyem金矿采矿租约获得加纳议会追认的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224367720&orgId=9900004143&announcementTime=2025-08-02 00:00:00,2025-08-02 00:00:00,601899,601899,紫金矿业H股市场公告,紫金矿业H股市场公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224312114&orgId=9900004143&announcementTime=2025-07-28 00:00:00,2025-07-28 00:00:00,601899,601899,紫金矿业集团股份有限公司高级管理人员减持股份计划公告,紫金矿业集团股份有限公司高级管理人员减持股份计划公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224157941&orgId=9900004143&announcementTime=2025-07-14 00:00:00,2025-07-14 00:00:00,601899,601899,紫金矿业集团股份有限公司2025年半年度业绩预增公告,紫金矿业集团股份有限公司2025年半年度业绩预增公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224066911&orgId=9900004143&announcementTime=2025-07-03 00:00:00,2025-07-03 00:00:00,601899,601899,紫金矿业H股市场公告,紫金矿业H股市场公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224043079&orgId=9900004143&announcementTime=2025-07-01 00:00:00,2025-07-01 00:00:00,601899,601899,紫金矿业集团股份有限公司关于分拆所属子公司至香港联交所上市的进展公告,紫金矿业集团股份有限公司关于分拆所属子公司至香港联交所上市的进展公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1224030369&orgId=9900004143&announcementTime=2025-06-30 08:27:00,2025-06-30 08:27:00,601899,601899,紫金矿业集团股份有限公司关于收购哈萨克斯坦Raygorodok金矿项目的公告,紫金矿业集团股份有限公司关于收购哈萨克斯坦Raygorodok金矿项目的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1223999192&orgId=9900004143&announcementTime=2025-06-27 00:00:00,2025-06-27 00:00:00,601899,601899,紫金矿业集团股份有限公司2025年第一次临时股东会、2025年第二次A股类别股东会、2025年第二次H股类别股东会决议公告,紫金矿业集团股份有限公司2025年第一次临时股东会、2025年第二次A股类别股东会、2025年第二次H股类别股东会决议公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1223999189&orgId=9900004143&announcementTime=2025-06-27 00:00:00,2025-06-27 00:00:00,601899,601899,福建至理律师事务所关于紫金矿业集团股份有限公司2025年第一次临时股东会、2025年第二次A股类别股东会、2025年第二次H股类别股东会的法律意见书,福建至理律师事务所关于紫金矿业集团股份有限公司2025年第一次临时股东会、2025年第二次A股类别股东会、2025年第二次H股类别股东会的法律意见书,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1223999185&orgId=9900004143&announcementTime=2025-06-27 00:00:00,2025-06-27 00:00:00,601899,601899,紫金矿业集团股份有限公司关于调整2025年员工持股计划受让价格的公告,紫金矿业集团股份有限公司关于调整2025年员工持股计划受让价格的公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1223999183&orgId=9900004143&announcementTime=2025-06-27 00:00:00,2025-06-27 00:00:00,601899,601899,福建至理律师事务所关于紫金矿业集团股份有限公司2025年员工持股计划调整受让价格的法律意见书,福建至理律师事务所关于紫金矿业集团股份有限公司2025年员工持股计划调整受让价格的法律意见书,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1223999181&orgId=9900004143&announcementTime=2025-06-27 00:00:00,2025-06-27 00:00:00,601899,601899,紫金矿业集团股份有限公司第八届董事会临时会议决议公告,紫金矿业集团股份有限公司第八届董事会临时会议决议公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1223973188&orgId=9900004143&announcementTime=2025-06-25 00:00:00,2025-06-25 00:00:00,601899,601899,紫金矿业集团股份有限公司关于分拆所属子公司紫金黄金国际有限公司至香港联交所上市相关内幕信息知情人买卖股票情况之自查报告,紫金矿业集团股份有限公司关于分拆所属子公司紫金黄金国际有限公司至香港联交所上市相关内幕信息知情人买卖股票情况之自查报告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1223973186&orgId=9900004143&announcementTime=2025-06-25 00:00:00,2025-06-25 00:00:00,601899,601899,福建至理律师事务所关于紫金矿业集团股份有限公司分拆所属子公司紫金黄金国际有限公司至香港联合交易所主板上市相关内幕信息知情人买卖股票情况之专项核查意见,福建至理律师事务所关于紫金矿业集团股份有限公司分拆所属子公司紫金黄金国际有限公司至香港联合交易所主板上市相关内幕信息知情人买卖股票情况之专项核查意见,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1223973184&orgId=9900004143&announcementTime=2025-06-25 00:00:00,2025-06-25 00:00:00,601899,601899,紫金矿业集团股份有限公司关于为子公司提供担保的实施公告,紫金矿业集团股份有限公司关于为子公司提供担保的实施公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1223973182&orgId=9900004143&announcementTime=2025-06-25 00:00:00,2025-06-25 00:00:00,601899,601899,中信证券股份有限公司关于紫金矿业集团股份有限公司分拆所属子公司紫金黄金国际有限公司至香港联交所上市相关内幕信息知情人买卖股票情况之专项核查意见,中信证券股份有限公司关于紫金矿业集团股份有限公司分拆所属子公司紫金黄金国际有限公司至香港联交所上市相关内幕信息知情人买卖股票情况之专项核查意见,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1223900731&orgId=9900004143&announcementTime=2025-06-18 00:00:00,2025-06-18 00:00:00,601899,601899,紫金矿业集团股份有限公司2025年第一次临时股东会、2025年第二次A/H股类别股东会会议材料,紫金矿业集团股份有限公司2025年第一次临时股东会、2025年第二次A/H股类别股东会会议材料,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1223878985&orgId=9900004143&announcementTime=2025-06-14 00:00:00,2025-06-14 00:00:00,601899,601899,紫金矿业集团股份有限公司关于刚果（金）卡莫阿-卡库拉铜矿暂停部分井下采矿的进展公告,紫金矿业集团股份有限公司关于刚果（金）卡莫阿-卡库拉铜矿暂停部分井下采矿的进展公告,ok
cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601899&announcementId=1223826557&orgId=9900004143&announcementTime=2025-06-10 00:00:00,2025-06-10 00:00:00,601899,601899,紫金矿业集团股份有限公司关于召开2025年第一次临时股东会、2025年第二次A股类别股东会、2025年第二次H股类别股东会的通知,紫金矿业集团股份有限公司关于召开2025年第一次临时股东会、2025年第二次A股类别股东会、2025年第二次H股类别股东会的通知,ok
cctv_macro,,2025-12-31 00:00:00,,,国家主席习近平发表二〇二六年新年贺词,国家主席习近平发表二〇二六年新年贺词,ok
cctv_macro,,2025-12-31 00:00:00,,,全国政协举行新年茶话会 习近平发表重要讲话,全国政协举行新年茶话会 习近平发表重要讲话,ok
cctv_macro,,2025-12-31 00:00:00,,,【央视快评】以实干成就伟业 以创新赢得未来,【央视快评】以实干成就伟业 以创新赢得未来,ok
cctv_macro,,2025-12-31 00:00:00,,,新年戏曲晚会在京举行,新年戏曲晚会在京举行,ok
cctv_macro,,2025-12-31 00:00:00,,,习近平致信祝贺解放军报创刊70周年,习近平致信祝贺解放军报创刊70周年,ok
cctv_macro,,2025-12-31 00:00:00,,,中俄两国元首互致新年贺电 中俄两国总理互致新年贺电,中俄两国元首互致新年贺电 中俄两国总理互致新年贺电,ok
cctv_macro,,2025-12-31 00:00:00,,,李强主持召开国务院常务会议,李强主持召开国务院常务会议,ok
cctv_macro,,2025-12-31 00:00:00,,,人民日报社论：满怀信心 砥砺奋进 开创新局——元旦献词,人民日报社论：满怀信心 砥砺奋进 开创新局——元旦献词,ok
cctv_macro,,2025-12-31 00:00:00,,,装扮一新 各地举办丰富活动迎接新年,装扮一新 各地举办丰富活动迎接新年,ok
cctv_macro,,2025-12-31 00:00:00,,,总台元旦假期节目陪您迎新年,总台元旦假期节目陪您迎新年,ok
cctv_macro,,2025-12-31 00:00:00,,,国内联播快讯,国内联播快讯,ok
cctv_macro,,2025-12-31 00:00:00,,,俄称控制哈尔科夫和扎波罗热更多区域 乌称击落俄军战术无人机,俄称控制哈尔科夫和扎波罗热更多区域 乌称击落俄军战术无人机,ok
cctv_macro,,2025-12-31 00:00:00,,,美一货运列车脱轨 载有化学品车厢起火,美一货运列车脱轨 载有化学品车厢起火,ok
cctv_macro,,2025-12-31 00:00:00,,,江山多娇,江山多娇,ok
